instrument_key,exchange_token,Symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE123C01018,3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,234.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE244O01017,13057,UNIPARTS,UNIPARTS INDIA LIMITED,379.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE842C01021,25897,MINDACORP,MINDA CORPORATION LTD,516.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE246F01010,13197,GSPL,GUJARAT STATE PETRO LTD,331.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE681B01017,4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,471.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE692G01013,11705,XCHANGING,XCHANGING SOLUTIONS LTD,93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1NS5,4529,NEXT50IETF,ICICIPRAMC - ICICINXT50,71.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1NT3,19679,GOLDIETF,ICICI PRUDENTIAL GOLD ETF,86.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1S14,740,SBIETFIT,SBIAMC - SBIETFIT,402.26,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE186A01019,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,598.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1S22,722,SBIETFPB,SBIAMC - SBIETFPB,284.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE559R01029,13276,LANDMARK,LANDMARK CARS LIMITED,512.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE699H01024,8110,AWL,AWL AGRI BUSINESS LIMITED,280.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE940H01022,14260,PGIL,PEARL GLOBAL IND LIMITED,1491.3,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE707A01012,3694,VINDHYATEL,VINDHYA TELELINKS LTD,1691.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE647O01011,30108,ABFRL,ADITYA BIRLA FASHION & RT,75.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE019C01026,14334,HSCL,HIMADRI SPECIALITY CHEM L,514.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF277K010X4,12978,NPBET,TATAAML - NPBET,289.21,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0GGX23010,3494,PGINVIT,POWERGRID INFRA. INVITS,93.49,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE129A01019,4717,GAIL,GAIL (INDIA) LTD,186.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE643K01018,20159,ARIHANTSUP,ARIHANT SUPERSTRUCT LTD,442.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE393P01035,21840,DIAMONDYD,PRATAAP SNACKS LIMITED,1032.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE570A01022,1630,IONEXCHANG,ION EXCHANGE (INDIA) LTD,487.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1Q72,3626,HEALTHIETF,ICICIPRAMC - ICICIPHARM,149.47,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE825V01034,8167,MANYAVAR,VEDANT FASHIONS LIMITED,785.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE811A01020,15180,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,1316.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE731H01025,13587,ACE,ACTION CONST EQUIP LTD,1140.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE450E01029,11804,SUKHJITS,SUKHJIT STARCH & CHEM LTD,172.27,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE219X23014,20988,INDIGRID,INDIGRID INFRASTRUCT TRST,157.47,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE423Y01016,18026,SBFC,SBFC FINANCE LIMITED,118.57,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE453B01029,31138,COMPUSOFT,COMPUCOM SOFTWARE LTD,21.8,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE481G01011,11532,ULTRACEMCO,ULTRATECH CEMENT LIMITED,12372,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE572A01036,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,1689.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE549A01026,7563,HCC,HINDUSTAN CONSTRUC,28.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0I7C01011,6818,LATENTVIEW,LATENT VIEW ANALYTICS LTD,448.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE951D01028,30023,ATULAUTO,ATUL AUTO LIMITED,451.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE233A01035,10925,GODREJIND,GODREJ INDUSTRIES LTD,1129.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0BX301013,758173,PROSTARM,PROSTARM INFO SYSTEMS LTD,222.83,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE411H01032,13414,RSYSTEMS,R SYS INTERNATIONAL LTD,440.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE338A01024,3496,TIRUMALCHM,THIRUMALAI CHEMICALS LTD,302.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE114A01011,2963,SAIL,STEEL AUTHORITY OF INDIA,134.79,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE788B01028,11602,INDSWFTLTD,IND-SWIFT LIMITED,17.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE709A01018,3715,VLSFINANCE,VLS FINANCE LTD,243.11,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE031B01049,8124,AJANTPHARM,AJANTA PHARMA LIMITED,2718.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE133A01011,1467,AKZOINDIA,AKZO NOBEL INDIA LIMITED,3766.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE368U01029,7560,UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,22.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE679A01013,14966,CSBBANK,CSB BANK LIMITED,428.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE774D08MG3,20050,M&MFIN,UNSECURED NCD,2175.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE089C01029,9309,STLTECH,STERLITE TECHNOLOGIES LTD,117.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE935A01035,7406,GLENMARK,GLENMARK PHARMACEUTICALS,2138.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE558B01017,15007,MANGCHEFER,MANG.CHEM.FERT.LTD,320,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE947I01017,16807,LOTUSEYE,LOTUS EYE HOSP & INST L,73.61,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE600A01035,30838,PILITA,PIL ITALICA LIFESTYLE LTD,14.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE449A01011,278,AUTOAXLES,AUTOMOTIVE AXLES LIMITED,1785.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE344T01014,757938,BELLACASA,BELLA CASA FASH AND RET L,431.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE003A01024,3150,SIEMENS,SIEMENS LTD,3143.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE624Z01016,3672,SOLARA,SOLARA ACTIVE PHA SCI LTD,677.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE418H01029,13501,ALLCARGO,ALLCARGO LOGISTICS LTD,35.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE029A01011,526,BPCL,BHARAT PETROLEUM CORP LT,344.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0S3D01016,23717,WINSOL,WINSOL ENGINEERS LIMITED,219.25,,,0.05,400,EQUITY,,NSE_EQ
NSE_EQ|INE711A01022,9079,WALCHANNAG,WALCHANDNAGAR INDUSTRIES,207.18,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE239D01028,24231,OMINFRAL,OM INFRA LIMITED,125.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE670A01012,3411,TATAELXSI,TATA ELXSI LIMITED,6235.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE025B01025,11971,GOLDIAM,GOLDIAM INTERNATIONAL LTD,347.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE925C01016,15151,MADHAV,MADHAV MARBLE & GRANITE,45.31,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE922A01025,419,BEPL,BHANSALI ENG. POLYMERS LT,112.72,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE116A01032,154,APCOTEXIND,APCOTEX INDUSTRIES LIMITE,396.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE299N01021,756038,WAAREERTL,WAAREE RENEWABLE TECH LTD,1120,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE202Z01029,2183,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,509.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE562B01019,2809,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,47.27,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE951I01027,15362,VGUARD,V-GUARD IND LTD.,405.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1X17,5168,SBIETFCON,SBIAMC - SBIETFCON,121.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE445C01015,11407,XPROINDIA,XPRO INDIA LIMITED,1217.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF200KA1WX6,7218,SBIETFQLTY,SBIAMC - SBIETFQLTY,223.87,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE716B01029,9117,TIPSMUSIC,TIPS MUSIC LIMITED,623.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE883N01014,17130,PARAGMILK,PARAG MILK FOODS LTD.,253.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE230R01035,10300,RAMASTEEL,RAMA STEEL TUBES LIMITED,11.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE092A01019,3405,TATACHEM,TATA CHEMICALS LTD,972.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1Y56,7942,SILVERIETF,ICICIPRAMC - ICICISILVE,116.62,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE200M01039,18921,VBL,VARUN BEVERAGES LIMITED,487.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE460C01014,14339,GANESHHOUC,GANESH HOUSING CORP LTD,894.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE045601023,5911,PARAS,PARAS DEF AND SPCE TECH L,797.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0DYJ01015,10793,SYRMA,SYRMA SGS TECHNOLOGY LTD,699.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE355A01028,3880,SOMANYCERA,SOMANY CERAMICS LIMITED,563.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE955V01021,9111,ARVINDFASN,ARVIND FASHIONS LIMITED,502.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE586V01016,19223,TCIEXP,TCI EXPRESS LIMITED,725.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE738I01010,15179,ECLERX,ECLERX SERVICES LTD,3681.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0G1L01017,9372,LEMERITE,LE MERITE EXPORTS LIMITED,331,,,0.05,400,EQUITY,,NSE_EQ
NSE_EQ|INF666M01IH2,24798,GROWWEV,GROWWAMC - GROWWEV,29.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00OQ01016,13014,DHARMAJ,DHARMAJ CROP GUARD LTD,318.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01IP5,25447,GROWWLIQID,GROWWAMC - GROWWLIQID,104.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01IO8,25758,GROWWDEFNC,GROWWAMC - GROWWDEFNC,82.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00LO01017,2854,CRAFTSMAN,CRAFTSMAN AUTOMATION LTD,6405.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01IW1,25872,GROWWGOLD,GROWWAMC - GROWWGOLD,99.2,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE426Z01016,8797,OBCL,ORISSA BENGAL CARRIER LTD,55.87,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE777F20014,758613,EXICOM-RE,EXICOM TELE-SYSTEMS LTD,21.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0A0S01010,16664,SIGMA,SIGMA SOLVE LIMITED,393.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01JJ6,29527,GROWWRAIL,GROWWAMC - GROWWRAIL,37.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0J5401028,19813,HONASA,HONASA CONSUMER LIMITED,274.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE816B01035,24532,FILATEX,FILATEX INDIA LTD,58.38,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE835G01018,11798,ALLDIGI,ALLDIGI TECH LIMITED,970.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE007N01010,20322,FEDFINA,FEDBANK FINANCIAL SER L,124.33,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF666M01JV1,29872,GROWWN200,GROWWAMC - GROWWN200,11.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00Y201027,20372,FLAIR,FLAIR WRITING INDUST LTD,323.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0BJS01011,6964,GOCOLORS,GO FASHION INDIA LTD,872.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0Q9301021,28378,IGIL,INTERNATIO GEMM INS (I) L,404.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE016A01026,772,DABUR,DABUR INDIA LTD,513.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE569C01020,13111,ORIENTCER,ORIENT CERATECH LIMITED,45.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0NAZ01010,757965,SMARTWORKS,SMARTWORKS COWORKING SP L,422.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE790B01024,4809,KCPSUGIND,KCP SUGAR IND CORP LTD.,34.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF277K015R5,7838,NETF,TATAAML - NETF,270.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE520H01022,17933,BEARDSELL,BEARDSELL LIMITED,31.31,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE199A01012,940,PGHL,PROCTER & GAMBLE HEALTH L,5932.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE09E501017,1565,RVHL,RAVINDER HEIGHTS LIMITED,44.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE139R01012,11932,FUSION,FUSION FINANCE LIMITED,180.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE898S01029,10310,AURUM,AURUM PROPTECH LIMITED,206.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1V42,6446,CONSUMIETF,ICICIPRAMC - ICICICONSU,121.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE597I01028,10530,SHARDAMOTR,SHARDA MOTOR INDS LTD,1153.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF397L01554,25640,LICMFGOLD,LIC MF - LIC GOLD ETF,9092.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE596F01018,16682,PTCIL,PTC INDUSTRIES LIMITED,14395,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE713T01028,1134,APOLLO,APOLLO MICRO SYSTEMS LTD,180.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KC1V59,3001,BSE500IETF,ICICIPRAMC - ICICI500,39.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE818A01017,13598,SELAN,SELAN EXPLO. TECH LTD,632.4,,,0.05,1,EQUITY,,NSE_EQ
